Metric,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,TTM
Sales+,37,31,30,34,36,43,59,67,97,134,89,125,123
Expenses+,1,17,6,12,26,19,50,21,17,8,14,61,65
Operating Profit,36,13,24,22,10,24,9,46,80,125,75,64,58
OPM %,98%,43%,80%,65%,29%,56%,16%,68%,82%,94%,84%,51%,47%
Other Income+,0,0,1,0,0,60,0,2,0,0,1,1,1
Interest,0,0,0,0,0,0,0,0,0,1,0,0,0
Depreciation,0,0,0,0,0,0,0,0,0,0,0,0,0
Profit before tax,36,13,24,22,11,84,9,48,80,124,76,65,59
Tax %,20%,9%,23%,18%,19%,7%,-110%,9%,18%,26%,25%,29%,
Net Profit+,29,12,19,18,8,79,19,43,66,93,56,46,43
EPS in Rs,55.49,23.54,36.53,36.47,22.21,151.96,38.18,83.74,128.64,177.02,109.56,90.94,84.38
Dividend Payout %,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,
