Metric,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,TTM
Sales+,9,10,11,11,11,10,11,4,0,1,2,2,0
Expenses+,10,10,11,11,11,10,11,4,1,2,2,3,3
Operating Profit,-1,0,-0,0,-0,0,0,0,-1,-1,-1,-2,-3
OPM %,-13%,2%,-0%,1%,-0%,1%,1%,2%,"-7,000%",-60%,-42%,-96%,"-5,580%"
Other Income+,0,-0,0,-0,0,0,0,0,0,0,0,-52,-35
Interest,0,0,0,0,0,0,0,0,0,0,0,0,0
Depreciation,0,0,0,0,0,0,0,0,0,0,0,0,0
Profit before tax,-1,-0,-0,-0,-0,-0,-0,-0,-2,-1,-1,-53,-38
Tax %,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,
Net Profit+,-1,-0,-0,-0,-0,-0,-0,-0,-2,-1,-1,-53,-38
EPS in Rs,-0.06,-0.01,-0.01,-0.01,-0.01,-0.00,-0.00,-0.00,-0.12,-0.06,-0.05,-4.21,-2.97
Dividend Payout %,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,
