Metric,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,TTM
Sales+,60,43,19,8,1,0,0,0,0,1,133,5,5
Expenses+,43,22,21,18,52,11,25,2,8,8,3,10,7
Operating Profit,17,20,-2,-10,-51,-11,-25,-2,-8,-7,130,-6,-2
OPM %,29%,48%,-10%,-119%,"-4,236%","-18,467%","-10,713%",-413%,"-1,851%",-621%,98%,-127%,-47%
Other Income+,0,0,0,10,-3,56,0,12,19,0,0,8,8
Interest,1,0,1,1,1,2,0,0,46,62,12,4,3
Depreciation,0,0,0,0,0,0,0,0,0,0,0,0,0
Profit before tax,17,20,-2,-1,-55,43,-25,10,-35,-68,118,-2,3
Tax %,32%,36%,82%,-97%,-0%,-10%,-20%,5%,-28%,-62%,21%,"1,286%",
Net Profit+,12,13,-4,-0,-54,47,-20,10,-25,-26,92,-25,-23
EPS in Rs,2.11,2.38,-0.79,-0.01,-9.85,8.54,-3.61,1.72,-4.53,-4.64,16.71,-4.52,-4.21
Dividend Payout %,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,
