Metric,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,TTM
Revenue+,6,2,4,2,4,44,105,153,312,684,"1,082","1,396","1,644"
Interest,0,0,0,0,0,1,14,45,137,293,443,628,772
Expenses+,1,1,0,0,0,36,81,85,142,289,425,565,636
Financing Profit,5,2,3,2,3,7,11,24,33,101,214,204,235
Financing Margin %,86%,76%,92%,86%,91%,16%,10%,16%,10%,15%,20%,15%,14%
Other Income+,0,0,0,0,0,-4,0,0,0,0,0,46,37
Depreciation,0,0,0,0,0,2,7,12,12,18,35,46,53
Profit before tax,5,2,3,2,3,2,3,12,20,84,179,203,219
Tax %,30%,7%,14%,2%,8%,-155%,-488%,-137%,28%,53%,33%,29%,
Net Profit+,4,2,3,2,3,4,20,29,15,40,119,144,156
EPS in Rs,6.41,2.83,5.07,3.34,5.05,1.34,2.19,3.22,1.63,4.46,10.17,12.22,13.25
Dividend Payout %,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,
