Metric,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,TTM
Sales+,458,428,483,467,503,504,492,445,434,447,406,551,822
Expenses+,405,745,436,417,434,433,404,314,305,346,376,528,779
Operating Profit,53,-317,47,50,69,71,88,131,129,101,31,23,43
OPM %,12%,-74%,10%,11%,14%,14%,18%,29%,30%,23%,8%,4%,5%
Other Income+,32,544,249,53,36,46,36,29,35,30,71,56,36
Interest,0,0,0,0,0,0,1,0,0,0,0,3,4
Depreciation,13,11,7,7,6,7,11,10,7,7,7,14,26
Profit before tax,72,216,290,96,100,111,112,149,158,124,94,62,50
Tax %,29%,45%,29%,12%,17%,18%,30%,23%,19%,20%,16%,19%,
Net Profit+,51,120,206,85,82,90,79,115,128,99,79,51,41
EPS in Rs,24.19,56.01,116.42,49.50,48.17,52.85,52.38,76.11,85.21,66.09,52.21,33.25,25.97
Dividend Payout %,132%,48%,27%,14%,21%,24%,105%,33%,29%,38%,48%,75%,
